DATE,QTY,PRODUCT NAME,PRICE PER UNIT,TOTAL,PAYMENT METHOD,,,,
9/27/2025,1,Oil Filter,50,50,,,,,
9/27/2025,1,Yamalube Blue Core 1L ,360,360,,,,,
9/27/2025,1,CVT,150,150,,,,,
9/27/2025,1,Oil Seal,80,80,,,,,
9/27/2025,1,Prestone Coolant ,170,170,,,,,
9/27/2025,1,Brake Pad,120,120,,,,,
9/27/2025,1,Bearing,100,100,,,,,
9/27/2025,1,Shell AX7 Scooter,330,330,,,,,
9/27/2025,4,Cable Tie,5,20,,,,,
9/27/2025,1,Tappet O-ring,30,30,,,,,
9/27/2025,4,Push Nut,25,80,,,,,
9/27/2025,1,Break Light Bulb,30,30,,,,,
9/27/2025,1,Bolt,100,100,,,,,
9/27/2025,1,Coolant 500 Prestone,170,170,,,,,
9/27/2025,1,Fully 800ml,250,250,,,,,
9/27/2025,1,Brake Pad,120,120,,,,,
9/27/2025,1,Bolt,182,182,,,,,
9/27/2025,1,WD40,220,220,,,,,
9/27/2025,1,Rug,10,10,,,,,
9/27/2025,1,AT Fully 800ml,260,260,,,,,
9/27/2025,1,Gear Oil Fully,95,95,,,,,
9/27/2025,1,Clutch Shoe Assy,"1,100","1,100",,,,,
9/27/2025,1,Multi 800ml,200,200,,,,,
9/27/2025,1,Relay Set,150,150,,,,,
9/27/2025,1,Electrical Tape,30,30,,,,,
9/27/2025,1,Disc Brake (2PV),950,950,,,,,
9/27/2025,1,Brake Pad (50C),390,390,,,,,
9/27/2025,1,80/90-17 Tubeless with Sealant,"1,050","1,050",,,,,
9/27/2025,1,Gold Bolt,70,70,,,,,
9/27/2025,1,Tubeless Valve,40,40,,,,,
9/27/2025,1,4L MOTOLITE,750,750,,,,,
9/27/2025,1,Seat Cover,330,330,,,,,
9/27/2025,1,Shell Scooter Set,400,400,,,,,
9/27/2025,1,Torque Nut,80,80,,,,,
9/27/2025,1,HI-TEMP,30,30,,,,,
9/27/2025,1,HIRC Pulley Ball ,260,260,,,,,
9/27/2025,1,Fork Oil,80,80,,,,,
9/27/2025,1,Bolt,30,30,,,,,
9/27/2025,3,Electrical Tape,30,90,,,,,
9/27/2025,2,Module Bulb,30,60,,,,,
9/28/2025,1,Chain Lock,275,275,,,,,
9/28/2025,1,Multi 800ml,180,180,,,,,
9/28/2025,1,Chain Adjuster,80,80,,,,,
9/28/2025,1,Clutch Lever,280,280,,,,,
9/28/2025,1,Spark Plug Cup ,150,150,,,,,
9/28/2025,1,Slider,750,750,,,,,
9/28/2025,1,Fully 800ml,250,250,,,,,
9/28/2025,1,Brake Shoe,120,120,,,,,
9/28/2025,1,Spring,50,50,,,,,
9/28/2025,1,Grease,250,250,,,,,
9/28/2025,1,Shell Scooter,330,330,,,,,
9/28/2025,1,Castrol 800ml Activ,280,280,,,,,
9/28/2025,1,Oil Filter,180,180,,,,,
9/28/2025,1,Side Mirror Universal,650,650,,,,,
9/28/2025,1,Sprocket Set,850,850,,,,,
9/28/2025,1,Axle Rear,280,280,,,,,
9/28/2025,1,Seal Cover,80,80,,,,,
9/28/2025,1,Sprocket TMX,260,260,,,,,
9/28/2025,1,Sand Paper,150,150,,,,,
9/28/2025,1,Hi-Temp,20,20,,,,,
9/28/2025,1,275-17 Raptor,670,670,,,,,
9/28/2025,1,Grease,10,20,,,,,
9/28/2025,1,Sealant,120,120,,,,,
9/28/2025,2,Wire,40,80,,,,,
9/28/2025,1,Engine Sprocket,100,100,,,,,
9/28/2025,1,Switch,100,100,,,,,
9/28/2025,1,Cable tie,10,10,,,,,
9/28/2025,1,Silvestre Brake Pad ,200,200,,,,,
9/28/2025,1,HIRC Center Spring,310,310,,,,,
9/28/2025,1,Flyball ,365,365,,,,,
9/28/2025,1,Air Filter,270,270,,,,,
9/28/2025,1,Hi-Temp Grease,30,30,,,,,
9/28/2025,1,k35 belt,700,700,,,,,
9/28/2025,1,Gear Oil (Fully),95,95,,,,,
9/28/2025,1,90/80-14 TUBELESS W/ SEALANT,1050,1050,,,,,
9/28/2025,1,Brake Pad,120,120,,,,,
9/28/2025,1,Bulb,100,100,,,,,
9/28/2025,1,HAND GRIP ,200,200,,,,,
9/28/2025,1,275-17 TUBE,180,180,,,,,
9/28/2025,1,90/80-14 SILVESTRE ,1050,1050,,,,,
9/28/2025,1,TIRE VALVE,50,50,,,,,
9/28/2025,1,Gear Oil (Fully),95,95,,,,,
9/28/2025,1,,120,120,,,,,
9/28/2025,1,Brake Pad,120,120,,,,,
9/28/2025,1,Seat Cover,200,200,,,,,
9/28/2025,1,225-17 Tube,180,180,,,,,
9/28/2025,3,Adjust Chain,50,150,,,,,
9/28/2025,1,Nut,6,6,,,,,
9/28/2025,2,Sealant,120,240,,,,,
9/28/2025,1,Oil Filter,50,50,,,,,
9/28/2025,1,,250,250,,,,,
9/28/2025,1,Gauge Stick,100,100,,,,,
9/28/2025,1,Shield 1L,250,250,,,,,
9/28/2025,1,Shield 800ML,100,100,,,,,
9/28/2025,1,Castrol 1L,360,360,,,,,
9/28/2025,1,Tail Light Bulb LED,330,330,,,,,
9/28/2025,1,Switch,360,360,,,,,
9/28/2025,1,SEALANT,120,120,,,,,
9/28/2025,2,BOLT,20,40,,,,,
9/28/2025,1,HIRC Pulley Ball,365,365,,,,,
9/28/2025,1,HIRC Center Spring ,310,310,,,,,
9/28/2025,1,Hirc Clutch Spring,175,175,,,,,
9/28/2025,1,Signal Light Switch,40,40,,,,,
9/28/2025,1,Tail Light Bulb LED,150,150,,,,,
9/28/2025,1,Brake Pad,120,120,,,,,
9/28/2025,1,SHELL 800ML AX5,250,250,,,,,
9/28/2025,1,GTZ7A EXTREME,900,900,,,,,
9/28/2025,1,INNER TUBE XRM 125,750,750,,,,,
9/28/2025,1,FORK OIL ,80,80,,,,,
9/28/2025,1,BOLT,39,39,,,,,
9/29/2025,1,SEALANT 500ML,150,150,,,,,
9/29/2025,1,SHELL RONG RIDE 1L,420,420,,,,,
9/29/2025,1,SEAT COVER,300,300,,,,,
9/29/2025,1,SEALANT,120,120,,,,,
9/29/2025,1,SIDE MIRROR EXT ,45,45,,,,,
9/29/2025,1,Wax,150,150,,,,,
9/29/2025,1,CVT,220,220,,,,,
9/29/2025,1,100/80 Tubeless w/ Sealant,1200,1200,,,,,
9/29/2025,1,SL Moltoite,800,800,,,,,
9/29/2025,1,Castrol Powder (80ML),315,630,,,,,
9/29/2025,1,Brake Pad (FDP),120,120,,,,,
9/29/2025,1,Torque Bearing (RPL),260,260,,,,,
9/29/2025,1,Brake Caliper,60,60,,,,,
9/29/2025,1,Evasion Shield,100,100,,,,,
9/29/2025,1,Wax,150,150,,,,,
9/29/2025,1,Tire Black,100,100,,,,,
9/29/2025,1,250-17 Tube,170,170,,,,,
9/29/2025,1,275-17 Tube,180,180,,,,,
9/29/2025,1,4L THAIWORKZ BATTERY,450,450,,,,,
9/29/2025,1,AT Fully 800ml,260,260,,,,,
9/29/2025,1,Gear Oil (Fully),95,95,,,,,
9/29/2025,1,Sealant,120,120,,,,,
9/29/2025,1,Fly Ball,264,264,,,,,
9/29/2025,1,CVT Cleaner,150,150,,,,,
9/29/2025,1,Frontrest,150,150,,,,,
9/29/2025,1,Side Mirror,250,250,,,,,
9/29/2025,1,Shell AX7 1L,360,360,,,,,
9/29/2025,1,Shell AX7 1L ,360,360,,,,,
9/29/2025,1,Fuse,10,10,,,,,
9/29/2025,1,Bearing 6204,280,280,,,,,
9/29/2025,1,Center Spring,150,150,,,,,
9/29/2025,1,Electrical Tape,30,30,,,,,
9/29/2025,1,Gear Oil (Fully),95,95,,,,,
9/30/2025,1,NGK,180,180,,,,,
9/30/2025,1,Spark Plug Cup,40,40,,,,,
9/30/2025,2,Bolt,10,20,,,,,
9/30/2025,1,225–17 Tube,160,160,,,,,
9/30/2025,1,Bolt,25,25,,,,,
9/30/2025,1,Nut,5,5,,,,,
9/30/2025,1,Washer,3,3,,,,,
9/30/2025,1,Seat Cover,220,220,,,,,
9/30/2025,2,Plate Bolt,10,20,,,,,
9/30/2025,1,Washer,8,8,,,,,
9/30/2025,1,AT Fully 800ml,275,275,,,,,
9/30/2025,1,Gear Oil Shell,85,85,,,,,
9/30/2025,1,Fully 1L ,280,280,,,,,
9/30/2025,1,Bolt & Terminal,20,20,,,,,
9/30/2025,1,Brake Light,30,30,,,,,
9/30/2025,1,Peanut Bulb,10,10,,,,,
9/30/2025,1,Clutch Cable,150,150,,,,,
9/30/2025,1,70/80-17 Laser Tire,520,520,,,,,
9/30/2025,1,225–17 Tube,160,160,,,,,
9/30/2025,1,Spark Plug (Original),180,180,,,,,
9/30/2025,1,Spokes 10x161,220,220,,,,,
9/30/2025,1,Side Mirror,250,250,,,,,
9/30/2025,1,Holder,100,100,,,,,
9/30/2025,1,Handle Switch,250,250,,,,,
9/30/2025,1,Park Light,150,150,,,,,
9/30/2025,1,E–Tape & Washer & C–Tie,110,110,,,,,
9/30/2025,1,BRAKE PAD,120,120,,,,,
9/30/2025,1,BRAKE FLUID,70,70,,,,,
9/30/2025,1,RUG,10,10,,,,,
9/30/2025,1,GREASE,10,10,,,,,
9/30/2025,1,MASTER KIT,50,50,,,,,
9/30/2025,1,UMA QUICK THROTTLE ,400,400,,,,,
9/30/2025,1,Electrical Tape,30,30,,,,,
9/30/2025,2,BRAKE BULB,30,30,,,,,
9/30/2025,4,CVT,150,150,,,,,
9/30/2025,1,PYLOX,120,120,,,,,
9/30/2025,1,OIL SEAL ,80,80,,,,,
9/30/2025,1,FUEL FILTER,120,120,,,,,
9/30/2025,8,SINGLE WIRE,15,120,,,,,
9/30/2025,2,BELT,23,46,,,,,
9/30/2025,1,Electrical Tape,30,30,,,,,
9/30/2025,1,CABLE TIE ,5,20,,,,,
9/30/2025,1,BELT CLICK K35 ,800,800,,,,,
9/30/2025,1,AT Fully 800ml,260,260,,,,,
9/30/2025,1,Gear Oil Fully ,95,95,,,,,
9/30/2025,1,60/80-17 laser,430,430,,,,,
9/30/2025,1,OIL SEAL 17x30-5,50,50,,,,,
9/30/2025,1,shell 1l ax7,360,360,,,,,
9/30/2025,1,FUEL FILTER,30,30,,,,,
9/30/2025,1,CABLE TIE ,5,5,,,,,
9/30/2025,1,,50,50,,,,,
9/30/2025,1,RUG ,10,10,,,,,
